Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2.01408E+12,25-Jul-14,11-Jul-14,ATL,Hartsfield-Jackson Atlanta International Airport,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Computer & Accessories,$521.00 ,Settle
2.01403E+12,27-Mar-14,18-Jan-14,ORD,Chicago O'Hare International Airport,UAL  ,Property Damage,Checkpoint,Medical/Science,$516.10 ,Settle
2.01402E+12,19-Feb-14,9-Jul-13,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$515.00 ,Approve in Full
2.01404E+12,31-Mar-14,9-Mar-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$510.00 ,Settle
2.01405E+12,30-Apr-14,5-Apr-14,RSW,Southwest Florida International,Jet Blue,Passenger Property Loss,Checkpoint,Other,$506.56 ,Approve in Full
2.01406E+12,11-Jun-14,17-May-14,RNO,Reno/Tahoe International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$501.65 ,Settle
2.01401E+12,9-Jan-14,30-Dec-13,EWR,Newark International Airport,UAL  ,Property Damage,Checked Baggage,Food & Drink,$500.00 ,Approve in Full
2.01401E+12,22-Jan-14,1-Jan-14,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$500.00 ,Settle
2.01402E+12,17-Feb-14,1-Feb-14,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$500.00 ,Settle
2.01403E+12,26-Mar-14,21-Mar-14,ATL,Hartsfield-Jackson Atlanta International Airport,Air France,Passenger Property Loss,Checked Baggage,Tools & Home Improvement Supplies,$500.00 ,Settle
2.01404E+12,1-Apr-14,20-Mar-14,JFK,John F. Kennedy International,Alitalia  ,Property Damage,Checkpoint,Computer & Accessories,$500.00 ,Settle
2.01404E+12,31-Mar-14,13-Jan-14,JFK,John F. Kennedy International,Air China,Passenger Property Loss,Checkpoint,Clothing; Personal Electronics,$500.00 ,Settle
2.01404E+12,26-Mar-14,23-Mar-14,IAH,Houston - George Bush Intercontinental Airport,UAL  ,Passenger Property Loss,Checkpoint,Cosmetics & Grooming,$500.00 ,Settle
2.01404E+12,1-Apr-14,19-Mar-14,EWR,Newark International Airport,UAL  ,Property Damage,Checked Baggage,Other,$500.00 ,Settle
2.01404E+12,9-Apr-14,19-Mar-14,JFK,John F. Kennedy International,British Airways  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$500.00 ,Settle
2.01404E+12,25-Apr-14,3-Apr-14,IAD,Washington Dulles International,UAL  ,Property Damage,Checked Baggage,Other,$500.00 ,Settle
2.01405E+12,21-Apr-14,22-Feb-14,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checked Baggage,Home Decor,$500.00 ,Settle
2.01405E+12,2-May-14,8-Apr-14,JFK,John F. Kennedy International,Egypt Air  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$500.00 ,Settle
2.01405E+12,14-May-14,10-Apr-14,MIA,Miami International Airport,Lufthansa  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing,$500.00 ,Settle
2.01405E+12,20-May-14,16-May-14,LGA,LaGuardia ,American Airlines  ,Property Damage,Checkpoint,Clothing,$500.00 ,Settle
2.01406E+12,2-Jun-14,14-Apr-14,ATL,Hartsfield-Jackson Atlanta International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$500.00 ,Approve in Full
2.01409E+12,1-Sep-14,29-Aug-14,JFK,John F. Kennedy International,Swiss Air  ,Property Damage,Checkpoint,Cameras,$500.00 ,Settle
2.01412E+12,22-Dec-14,12-Dec-14,JFK,John F. Kennedy International,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$500.00 ,Settle
2.01402E+12,21-Feb-14,5-Mar-13,ABI,Abilene Regional,American Airlines  ,Property Damage,Checkpoint,Personal Electronics,$499.00 ,Approve in Full
2.01411E+12,11-Nov-14,19-Sep-14,MCO,Orlando International Airport,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,$495.00 ,Approve in Full
2.01408E+12,24-Jul-14,10-Jul-14,OAK,Metropolitan Oakland International,Southwest Airlines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$494.99 ,Settle
2.01408E+12,21-Jul-14,1-Mar-14,LAX,Los Angeles International Airport ,American Airlines  ,Passenger Property Loss,Checkpoint,Personal Accessories,$493.50 ,Approve in Full
2.01403E+12,11-Mar-14,9-Mar-14,LIH,Lihue Airport,Western Pacific Airlines Inc Westpac  ,Property Damage,Checkpoint,Computer & Accessories,$490.21 ,Settle
2.01406E+12,18-Jun-14,29-Apr-14,IND,Indianapolis International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Accessories,$489.81 ,Settle
2.01408E+12,24-Jul-14,14-Jul-14,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Food & Drink,$489.74 ,Approve in Full
2.0141E+12,29-Sep-14,24-Sep-14,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$489.40 ,Settle
2.01407E+12,20-Jun-14,15-Jun-14,OGG,"Kahului-Maui, HI",Alaska Airlines  ,Property Damage,Checkpoint,Personal Accessories,$489.00 ,Approve in Full
2.01406E+12,5-Jun-14,18-Jun-13,BUR,Bob Hope ,Alaska Airlines  ,Property Damage,Checked Baggage,Other,$486.48 ,Approve in Full
2.01405E+12,13-May-14,11-May-14,MDW,Midway International Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing,$486.19 ,Settle
2.01409E+12,14-Aug-14,4-Aug-14,CLE,Cleveland Hopkins International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$482.56 ,Approve in Full
2.01403E+12,26-Feb-14,1-Jan-14,JFK,John F. Kennedy International,Aero Flot,Passenger Property Loss,Checked Baggage,Personal Electronics,$481.49 ,Settle
2.01402E+12,29-Jan-14,14-Dec-13,LAX,Los Angeles International Airport ,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Currency,$480.00 ,Approve in Full
2.01407E+12,9-Jul-14,8-Jun-14,ORD,Chicago O'Hare International Airport,Swiss Air  ,Property Damage,Checkpoint,Computer & Accessories,$478.70 ,Settle
2.01401E+12,8-Jan-14,2-Dec-13,BOI,Boise Air Terminal/Gowen Field,USAir  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$477.00 ,Settle
2.01402E+12,13-Feb-14,26-Dec-13,OGG,"Kahului-Maui, HI",Hawaiian Airlines  ,Property Damage,Checkpoint,Computer & Accessories,$475.29 ,Settle
2.01401E+12,2-Jan-14,29-Nov-13,PHX,Phoenix Sky Harbor International,USAir  ,Property Damage,Checked Baggage,Baggage/Cases/Purses; Personal Accessories,$475.16 ,Approve in Full
2.01406E+12,6-Jun-14,4-Jun-14,HNL,Honolulu International Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Cameras; Sporting Equipment & Supplies,$475.00 ,Settle
2.01408E+12,7-Aug-14,5-Aug-14,EWR,Newark International Airport,UAL  ,Property Damage,Checked Baggage,Other,$475.00 ,Approve in Full
2.01401E+12,22-Jan-14,22-Dec-13,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checkpoint,Computer & Accessories,$474.95 ,Approve in Full
2.01408E+12,16-Jul-14,22-Jun-14,LAX,Los Angeles International Airport ,Alaska Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$472.16 ,Settle
2.01401E+12,8-Jan-14,12-Oct-13,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checked Baggage,Clothing; Food & Drink,$469.71 ,Settle
2.01404E+12,31-Mar-14,2-Dec-13,FLL,Ft. Lauderdale-Hollywood International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$468.72 ,Settle
2.01401E+12,3-Jan-14,30-Dec-13,SMF,Sacramento International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$467.50 ,Settle
2.01408E+12,18-Aug-14,13-Aug-14,DEN,Denver International Airport ,Frontier Airlines,Property Damage,Checked Baggage,Computer & Accessories,$464.18 ,Settle
2.01404E+12,31-Mar-14,29-Mar-14,ONT,Ontario International,UAL  ,Property Damage,Checkpoint,Personal Electronics,$463.65 ,Settle
2.01403E+12,13-Mar-14,28-Feb-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$459.99 ,Settle
2.01408E+12,28-Jul-14,24-Jul-14,LGA,LaGuardia ,Delta Air Lines  ,Property Damage,Checked Baggage,Cosmetics & Grooming,$457.20 ,Settle
2.01404E+12,23-Apr-14,8-Apr-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$453.00 ,Approve in Full
2.01402E+12,31-Jan-14,30-Dec-13,OKC,Will Rogers World,UAL  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$450.00 ,Settle
2.01407E+12,24-Jun-14,21-Jun-14,ATL,Hartsfield-Jackson Atlanta International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,$450.00 ,Approve in Full
2.01409E+12,11-Sep-14,8-Aug-14,LGA,LaGuardia ,Air Canada,Property Damage,Checkpoint,Jewelry & Watches,$450.00 ,Approve in Full
2.01406E+12,17-Jun-14,27-May-14,DCA,Ronald Reagan Washington National Airport,USAir  ,Property Damage,Checkpoint,Personal Electronics,$449.99 ,Settle
2.01406E+12,10-Jun-14,19-Apr-14,LAX,Los Angeles International Airport ,Alaska Airlines  ,Property Damage,Checked Baggage,Cameras,$446.76 ,Approve in Full
2.01406E+12,12-Jun-14,23-May-14,CHS,Charleston International,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$446.47 ,Settle
2.01401E+12,7-Jan-14,17-Dec-13,LAS,McCarran International,USAir  ,Property Damage,Checkpoint,Personal Accessories,$444.60 ,Settle
2.01405E+12,1-May-14,29-Mar-14,IAD,Washington Dulles International,UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$443.68 ,Settle
2.01402E+12,7-Feb-14,19-Jan-14,IWA,Mesa-Gateway Airport,Allegiant Air,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$441.75 ,Settle
2.01401E+12,29-Jan-14,18-Jan-14,OGG,"Kahului-Maui, HI",American Airlines  ,Property Damage,Checked Baggage,Other,$440.00 ,Settle
2.01402E+12,3-Feb-14,27-Aug-13,JNU,Juneau International,Alaska Airlines  ,Property Damage,Checkpoint,Other,$440.00 ,Approve in Full
2.01402E+12,7-Feb-14,10-Nov-13,ORD,Chicago O'Hare International Airport,USAir  ,Passenger Property Loss,Checkpoint,Currency,$439.00 ,Approve in Full
2.01402E+12,16-Feb-14,15-Feb-14,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$438.17 ,Settle
2.01402E+12,31-Jan-14,27-Nov-13,CLT,Charlotte/Douglas International Airport,USAir  ,Property Damage,Checked Baggage,Toys & Games,$437.00 ,Settle
2.01408E+12,14-Aug-14,7-Jul-14,BOS,Boston (Logan) International Airport ,USAir  ,Property Damage,Checkpoint,Computer & Accessories,$436.62 ,Settle
2.01402E+12,7-Feb-14,4-Feb-14,JFK,John F. Kennedy International,Virgin America,Passenger Property Loss,Checked Baggage,Cameras,$435.46 ,Settle
2.01412E+12,2-Dec-14,29-Nov-14,PHX,Phoenix Sky Harbor International,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$433.80 ,Settle
2.01407E+12,1-Jul-14,21-Jun-14,BWI,Baltimore/Washington Intl Thurgood Marshall,UAL  ,Property Damage,Checked Baggage,Computer & Accessories,$433.46 ,Settle
2.01401E+12,24-Jan-14,18-Jan-14,RSW,Southwest Florida International,Spirit Airlines,Property Damage,Checkpoint,Personal Accessories,$433.00 ,Approve in Full
2.01402E+12,31-Jan-14,24-Jan-14,JFK,John F. Kennedy International,Aero Flot,Passenger Property Loss,Checked Baggage,Personal Electronics; Personal Electronics,$432.93 ,Settle
2.01404E+12,2-Apr-14,7-Mar-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Property Damage,Checkpoint,Jewelry & Watches,$432.53 ,Approve in Full
2.01404E+12,11-Apr-14,5-Apr-14,BOS,Boston (Logan) International Airport ,Lufthansa  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$429.00 ,Settle
2.01403E+12,18-Mar-14,6-Feb-14,JFK,John F. Kennedy International,UAL  ,Passenger Property Loss,Checked Baggage,Personal Electronics; Personal Electronics,$428.97 ,Settle
2.01407E+12,21-Jun-14,16-Jun-14,BOS,Boston (Logan) International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$428.63 ,Approve in Full
2.01405E+12,30-Apr-14,28-Apr-14,ONT,Ontario International,Southwest Airlines  ,Property Damage,Checkpoint,Personal Electronics,$428.00 ,Settle
2.01406E+12,10-Jun-14,21-May-14,LAX,Los Angeles International Airport ,American Airlines  ,Property Damage,Checkpoint,Personal Accessories,$427.50 ,Settle
2.01409E+12,8-Sep-14,22-Aug-14,IAD,Washington Dulles International,Emirates,Passenger Property Loss,Checked Baggage,Automobile Parts & Accessories; Clothing; Cosmetics & Grooming,$426.98 ,Approve in Full
2.01404E+12,1-Apr-14,14-Mar-14,JFK,John F. Kennedy International,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$425.00 ,Settle
2.01405E+12,28-May-14,20-May-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checkpoint,Other,$424.32 ,Approve in Full
2.01404E+12,21-Apr-14,1-Apr-14,MCO,Orlando International Airport,Jet Blue,Property Damage,Checkpoint,Computer & Accessories,$424.00 ,Settle
2.01404E+12,9-Apr-14,22-Mar-14,TPA,Tampa International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$423.99 ,Approve in Full
2.0141E+12,22-Oct-14,3-Oct-14,ORD,Chicago O'Hare International Airport,American Airlines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$419.25 ,Approve in Full
2.01409E+12,3-Sep-14,19-Aug-14,JFK,John F. Kennedy International,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,$419.05 ,Settle
2.01407E+12,29-Jul-14,25-Jul-14,LAX,Los Angeles International Airport ,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$416.38 ,Settle
2.01402E+12,7-Feb-14,21-Dec-13,JFK,John F. Kennedy International,Cathay Pacific - CX,Passenger Property Loss,Checked Baggage,Personal Electronics; Personal Electronics,$416.04 ,Settle
2.01406E+12,30-May-14,24-Mar-14,JFK,John F. Kennedy International,Emirates,Passenger Property Loss,Checked Baggage,Personal Electronics,$414.50 ,Settle
2.01409E+12,3-Sep-14,20-Jul-14,BOS,Boston (Logan) International Airport ,Jet Blue,Property Damage,Checkpoint,Personal Accessories; Personal Electronics,$414.28 ,Settle
2.01407E+12,30-Jun-14,15-Jun-14,DEN,Denver International Airport ,Frontier Airlines,Property Damage,Checked Baggage,Cameras,$410.18 ,Settle
2.01408E+12,1-Aug-14,29-Jul-14,ORD,Chicago O'Hare International Airport,American Airlines  ,Property Damage,Checkpoint,Computer & Accessories,$409.79 ,Approve in Full
2.01404E+12,15-Apr-14,5-Mar-14,STL,Lambert St. Louis International,UAL  ,Property Damage,Checkpoint,Personal Accessories,$408.63 ,Settle
2.01405E+12,19-May-14,3-May-14,JFK,John F. Kennedy International,UAL  ,Property Damage,Checked Baggage,Audio/Video,$408.00 ,Settle
2.01401E+12,6-Jan-14,13-Dec-13,JFK,John F. Kennedy International,Austrian Airlines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$407.74 ,Settle
2.01401E+12,6-Jan-14,25-Dec-13,JFK,John F. Kennedy International,Aero Mexico,Passenger Property Loss,Checked Baggage,Clothing,$407.47 ,Settle
2.01407E+12,7-Jul-14,1-Jul-14,RDU,Raleigh-Durham International,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$405.00 ,Approve in Full
2.0141E+12,29-Sep-14,10-Sep-14,SEA,Seattle-Tacoma International,EVA airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$404.03 ,Approve in Full
2.01405E+12,21-Apr-14,19-Mar-14,OGG,"Kahului-Maui, HI",American Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$400.20 ,Approve in Full
2.01401E+12,27-Jan-14,13-Jan-14,JFK,John F. Kennedy International,USAir  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$400.00 ,Settle
2.01406E+12,28-May-14,15-May-14,SHV,Shreveport Regional,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Food & Drink,$400.00 ,Approve in Full
2.01409E+12,10-Sep-14,8-Jul-14,IAD,Washington Dulles International,Jet Blue,Passenger Property Loss,Checkpoint,Currency,$400.00 ,Approve in Full
2.01405E+12,28-Apr-14,8-Apr-14,MCO,Orlando International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Medical/Science,$397.80 ,Settle
2.01405E+12,13-May-14,15-Apr-14,MSP,Minneapolis/ St.Paul International Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$395.57 ,Approve in Full
2.01406E+12,30-May-14,1-May-14,SAN,San Diego International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$395.00 ,Approve in Full
2.01406E+12,18-Jun-14,5-May-14,HNL,Honolulu International Airport,UAL  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$393.65 ,Approve in Full
2.01407E+12,1-Jul-14,17-Jun-14,GPI,"Glacier Park Int., Kalispell, MT",Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Accessories,$393.00 ,Approve in Full
2.01401E+12,6-Jan-14,29-Aug-13,ORD,Chicago O'Hare International Airport,Virgin America,Property Damage,Checked Baggage,Baggage/Cases/Purses,$392.37 ,Settle
2.01402E+12,21-Feb-14,9-Nov-13,LAX,Los Angeles International Airport ,British Airways  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,$392.30 ,Approve in Full
2.0141E+12,21-Oct-14,7-Oct-14,LAS,McCarran International,Southwest Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$391.74 ,Settle
2.01404E+12,14-Apr-14,11-Nov-13,MIA,Miami International Airport,Virgin Atlantic,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$385.00 ,Approve in Full
2.01411E+12,10-Nov-14,16-Oct-14,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$383.93 ,Approve in Full
2.01401E+12,27-Jan-14,24-Jan-14,JFK,John F. Kennedy International,Aero Flot,Passenger Property Loss,Checked Baggage,Personal Electronics; Personal Electronics,$381.75 ,Settle
2.01409E+12,26-Aug-14,4-Aug-14,DCA,Ronald Reagan Washington National Airport,American Airlines  ,Property Damage,Checkpoint,Jewelry & Watches,$380.40 ,Approve in Full
2.01403E+12,13-Mar-14,3-Mar-14,MCO,Orlando International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$380.00 ,Settle
2.01404E+12,23-Apr-14,17-Apr-14,MSY,New Orleans International,Southwest Airlines  ,Property Damage,Checked Baggage,Personal Accessories,$378.88 ,Settle
2.01405E+12,12-May-14,10-Oct-13,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Other,Computer & Accessories,$378.77 ,Approve in Full
2.01405E+12,6-May-14,3-May-14,LAX,Los Angeles International Airport ,Delta Air Lines  ,Property Damage,Checked Baggage,Computer & Accessories,$378.00 ,Approve in Full
2.01412E+12,8-Dec-14,2-Dec-12,BIL,"Billings, MT",Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Home Decor; Personal Accessories,$378.00 ,Settle
2.01409E+12,15-Sep-14,31-Jul-14,LAX,Los Angeles International Airport ,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$374.00 ,Settle
2.01409E+12,14-Sep-14,6-Sep-14,MCO,Orlando International Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$372.70 ,Settle
2.01402E+12,31-Jan-14,10-Jul-13,MSP,Minneapolis/ St.Paul International Airport,Sun Country Airlines Inc  ,Property Damage,Checkpoint,Computer & Accessories,$371.15 ,Settle
2.01402E+12,7-Feb-14,24-Jan-14,HNL,Honolulu International Airport,UAL  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$371.00 ,Settle
